,Unnamed: 0,A1_ensembl,A2_ensembl,sequence_identity,min_seq_id,max_seq_id,singh_wgd,makino_wgd,WGD,same_chr,closest,family_size,cds_length_ratio,A1,A1_entrez,A2,A2_entrez,gene_pair,sorted_gene_pair,sex_chr,famsize2,n_A2_lost
4367,51272,ENSG00000101213,ENSG00000111816,0.436807,0.390099,0.436807,False,False,False,False,False,11.0,0.8932806324110671,PTK6,5753,FRK,2444,PTK6_FRK,FRK_PTK6,False,False,115
4368,51273,ENSG00000182866,ENSG00000111816,0.4597249999999999,0.4597249999999999,0.4633659999999999,False,True,True,False,False,11.0,0.937037037037037,LCK,3932,FRK,2444,LCK_FRK,FRK_LCK,False,False,115
4369,51276,ENSG00000000938,ENSG00000111816,0.463138,0.463138,0.485149,False,True,True,False,False,11.0,0.9547169811320756,FGR,2268,FRK,2444,FGR_FRK,FGR_FRK,False,False,115
4370,51277,ENSG00000197122,ENSG00000111816,0.453358,0.453358,0.481188,False,True,True,False,False,11.0,0.9318600368324124,SRC,6714,FRK,2444,SRC_FRK,FRK_SRC,False,False,115
4371,51278,ENSG00000254087,ENSG00000111816,0.46875,0.46875,0.475248,False,False,False,False,False,11.0,0.98635477582846,LYN,4067,FRK,2444,LYN_FRK,FRK_LYN,False,False,115
4372,51279,ENSG00000101336,ENSG00000111816,0.463878,0.463878,0.483168,False,True,True,False,False,11.0,0.9601518026565464,HCK,3055,FRK,2444,HCK_FRK,FRK_HCK,False,False,115
4373,51280,ENSG00000176105,ENSG00000111816,0.443831,0.443831,0.477228,False,True,True,False,False,11.0,0.9216757741347904,YES1,7525,FRK,2444,YES1_FRK,FRK_YES1,False,False,115
4374,51282,ENSG00000101213,ENSG00000010810,0.443459,0.3724389999999999,0.443459,False,False,False,False,False,11.0,0.8401486988847584,PTK6,5753,FYN,2534,PTK6_FYN,FYN_PTK6,False,False,117
4375,51283,ENSG00000182866,ENSG00000010810,0.56778,0.5381750000000001,0.56778,True,True,True,False,False,11.0,0.9962962962962963,LCK,3932,FYN,2534,LCK_FYN,FYN_LCK,False,False,117
4376,51286,ENSG00000000938,ENSG00000010810,0.7145560000000001,0.703911,0.7145560000000001,False,True,True,False,True,11.0,0.9851301115241636,FGR,2268,FYN,2534,FGR_FYN,FGR_FYN,False,False,117
4377,51287,ENSG00000197122,ENSG00000010810,0.6791039999999999,0.6778399999999999,0.6791039999999999,True,True,True,False,False,11.0,0.990791896869245,SRC,6714,FYN,2534,SRC_FYN,FYN_SRC,False,False,117
4378,51288,ENSG00000254087,ENSG00000010810,0.576172,0.5493480000000001,0.576172,True,False,True,False,False,11.0,0.9535315985130112,LYN,4067,FYN,2534,LYN_FYN,FYN_LYN,False,False,117
4379,51289,ENSG00000101336,ENSG00000010810,0.579848,0.56797,0.579848,True,True,True,False,False,11.0,0.9795539033457248,HCK,3055,FYN,2534,HCK_FYN,FYN_HCK,False,False,117
4380,51290,ENSG00000176105,ENSG00000010810,0.7311230000000001,0.7311230000000001,0.739292,True,True,True,False,False,11.0,0.9799635701275046,YES1,7525,FYN,2534,YES1_FYN,FYN_YES1,False,False,117
4387,51304,ENSG00000182179,ENSG00000033178,0.356719,0.343156,0.356719,False,False,False,False,False,3.0,0.9620132953466288,UBA7,7318,UBA6,55236,UBA7_UBA6,UBA6_UBA7,False,False,74
4388,51306,ENSG00000033178,ENSG00000182179,0.343156,0.343156,0.356719,False,False,False,False,False,3.0,0.9620132953466288,UBA6,55236,UBA7,7318,UBA6_UBA7,UBA6_UBA7,False,False,239
4391,51319,ENSG00000110906,ENSG00000109079,0.715655,0.708861,0.715655,True,True,True,False,True,5.0,0.9905362776025236,KCTD10,83892,TNFAIP1,7126,KCTD10_TNFAIP1,KCTD10_TNFAIP1,False,False,63
4392,51323,ENSG00000109079,ENSG00000110906,0.708861,0.708861,0.715655,True,True,True,False,True,5.0,0.9905362776025236,TNFAIP1,7126,KCTD10,83892,TNFAIP1_KCTD10,KCTD10_TNFAIP1,False,False,45
4393,51337,ENSG00000142669,ENSG00000198478,0.397849,0.345794,0.397849,True,True,True,False,True,4.0,0.8703703703703703,SH3BGRL3,83442,SH3BGRL2,83699,SH3BGRL3_SH3BGRL2,SH3BGRL2_SH3BGRL3,False,False,102
4394,51343,ENSG00000198478,ENSG00000142669,0.345794,0.345794,0.397849,True,True,True,False,False,4.0,0.8703703703703703,SH3BGRL2,83699,SH3BGRL3,83442,SH3BGRL2_SH3BGRL3,SH3BGRL2_SH3BGRL3,False,False,131
4395,51346,ENSG00000135486,ENSG00000139675,0.833333,0.833333,0.96875,False,False,False,False,True,5.0,0.8605898123324397,HNRNPA1,3178,HNRNPA1L2,144983,HNRNPA1_HNRNPA1L2,HNRNPA1_HNRNPA1L2,False,False,160
4396,51347,ENSG00000122566,ENSG00000139675,0.6232289999999999,0.6232289999999999,0.6875,False,False,False,False,False,5.0,0.9067796610169492,HNRNPA2B1,3181,HNRNPA1L2,144983,HNRNPA2B1_HNRNPA1L2,HNRNPA1L2_HNRNPA2B1,False,False,160
4397,51348,ENSG00000170144,ENSG00000139675,0.6481480000000001,0.6481480000000001,0.765625,True,False,True,False,False,5.0,0.8469656992084432,HNRNPA3,220988,HNRNPA1L2,144983,HNRNPA3_HNRNPA1L2,HNRNPA1L2_HNRNPA3,False,False,160
4398,51349,ENSG00000177733,ENSG00000139675,0.501639,0.478125,0.501639,True,True,True,False,False,5.0,0.9532710280373832,HNRNPA0,10949,HNRNPA1L2,144983,HNRNPA0_HNRNPA1L2,HNRNPA0_HNRNPA1L2,False,False,160
4407,51358,ENSG00000135486,ENSG00000177733,0.419355,0.419355,0.511475,False,False,False,False,False,5.0,0.8203753351206434,HNRNPA1,3178,HNRNPA0,10949,HNRNPA1_HNRNPA0,HNRNPA0_HNRNPA1,False,False,94
4408,51359,ENSG00000122566,ENSG00000177733,0.430595,0.430595,0.498361,False,False,False,False,False,5.0,0.864406779661017,HNRNPA2B1,3181,HNRNPA0,10949,HNRNPA2B1_HNRNPA0,HNRNPA0_HNRNPA2B1,False,False,94
4409,51360,ENSG00000170144,ENSG00000177733,0.473545,0.473545,0.586885,True,False,True,False,False,5.0,0.8073878627968337,HNRNPA3,220988,HNRNPA0,10949,HNRNPA3_HNRNPA0,HNRNPA0_HNRNPA3,False,False,94
4410,51361,ENSG00000139675,ENSG00000177733,0.478125,0.478125,0.501639,True,True,True,False,False,5.0,0.9532710280373832,HNRNPA1L2,144983,HNRNPA0,10949,HNRNPA1L2_HNRNPA0,HNRNPA0_HNRNPA1L2,False,False,94
4411,51362,ENSG00000122566,ENSG00000135486,0.648725,0.615591,0.648725,False,True,True,False,False,5.0,0.9490616621983914,HNRNPA2B1,3181,HNRNPA1,3178,HNRNPA2B1_HNRNPA1,HNRNPA1_HNRNPA2B1,False,False,37
4412,51363,ENSG00000170144,ENSG00000135486,0.6772490000000001,0.6772490000000001,0.688172,True,True,True,False,True,5.0,0.9841688654353562,HNRNPA3,220988,HNRNPA1,3178,HNRNPA3_HNRNPA1,HNRNPA1_HNRNPA3,False,False,37
4413,51364,ENSG00000177733,ENSG00000135486,0.511475,0.419355,0.511475,False,False,False,False,False,5.0,0.8203753351206434,HNRNPA0,10949,HNRNPA1,3178,HNRNPA0_HNRNPA1,HNRNPA0_HNRNPA1,False,False,37
4414,51365,ENSG00000139675,ENSG00000135486,0.96875,0.833333,0.96875,False,False,False,False,True,5.0,0.8605898123324397,HNRNPA1L2,144983,HNRNPA1,3178,HNRNPA1L2_HNRNPA1,HNRNPA1_HNRNPA1L2,False,False,37
4415,51486,ENSG00000169045,ENSG00000169813,0.714922,0.714922,0.773494,False,False,False,False,False,9.0,0.879492600422833,HNRNPH1,3187,HNRNPF,3185,HNRNPH1_HNRNPF,HNRNPF_HNRNPH1,False,False,136
4416,51487,ENSG00000132463,ENSG00000169813,0.314583,0.314583,0.363855,False,True,True,False,False,9.0,0.8648648648648649,GRSF1,2926,HNRNPF,3185,GRSF1_HNRNPF,GRSF1_HNRNPF,False,False,136
4417,51494,ENSG00000169045,ENSG00000096746,0.487751,0.487751,0.6329480000000001,True,True,True,False,False,9.0,0.733615221987315,HNRNPH1,3187,HNRNPH3,3189,HNRNPH1_HNRNPH3,HNRNPH1_HNRNPH3,False,False,178
4418,51495,ENSG00000132463,ENSG00000096746,0.2229169999999999,0.2229169999999999,0.309249,True,False,True,False,False,9.0,0.7214137214137214,GRSF1,2926,HNRNPH3,3189,GRSF1_HNRNPH3,GRSF1_HNRNPH3,False,False,178
4419,51502,ENSG00000169045,ENSG00000132463,0.351893,0.329167,0.351893,False,True,True,False,False,9.0,0.9833679833679834,HNRNPH1,3187,GRSF1,2926,HNRNPH1_GRSF1,GRSF1_HNRNPH1,False,False,98
4420,51503,ENSG00000169813,ENSG00000132463,0.363855,0.314583,0.363855,False,True,True,False,False,9.0,0.8648648648648649,HNRNPF,3185,GRSF1,2926,HNRNPF_GRSF1,GRSF1_HNRNPF,False,False,98
4421,51505,ENSG00000096746,ENSG00000132463,0.309249,0.2229169999999999,0.309249,True,False,True,False,False,9.0,0.7214137214137214,HNRNPH3,3189,GRSF1,2926,HNRNPH3_GRSF1,GRSF1_HNRNPH3,False,False,98
4422,51515,ENSG00000103067,ENSG00000104413,0.580195,0.580195,0.610866,True,True,True,False,True,7.0,0.9368131868131868,ESRP2,80004,ESRP1,54845,ESRP2_ESRP1,ESRP1_ESRP2,False,False,30
4423,51523,ENSG00000104413,ENSG00000103067,0.610866,0.580195,0.610866,True,True,True,False,True,7.0,0.9368131868131868,ESRP1,54845,ESRP2,80004,ESRP1_ESRP2,ESRP1_ESRP2,False,False,107
4424,51529,ENSG00000244462,ENSG00000183808,0.309013,0.287712,0.309013,True,False,True,False,True,6.0,0.9311377245508982,RBM12,10137,RBM12B,389677,RBM12_RBM12B,RBM12_RBM12B,False,False,21
4425,51540,ENSG00000183808,ENSG00000244462,0.287712,0.287712,0.309013,True,False,True,False,True,6.0,0.9311377245508982,RBM12B,389677,RBM12,10137,RBM12B_RBM12,RBM12_RBM12B,False,False,20
4426,51542,ENSG00000132463,ENSG00000169045,0.329167,0.329167,0.351893,False,True,True,False,True,9.0,0.9833679833679834,GRSF1,2926,HNRNPH1,3187,GRSF1_HNRNPH1,GRSF1_HNRNPH1,False,False,88
4427,51543,ENSG00000169813,ENSG00000169045,0.773494,0.714922,0.773494,False,False,False,False,True,9.0,0.879492600422833,HNRNPF,3185,HNRNPH1,3187,HNRNPF_HNRNPH1,HNRNPF_HNRNPH1,False,False,88
4428,51545,ENSG00000096746,ENSG00000169045,0.6329480000000001,0.487751,0.6329480000000001,True,True,True,False,True,9.0,0.733615221987315,HNRNPH3,3189,HNRNPH1,3187,HNRNPH3_HNRNPH1,HNRNPH1_HNRNPH3,False,False,88
4429,51551,ENSG00000118596,ENSG00000155380,0.600418,0.574,0.600418,True,True,True,False,True,9.0,0.9560878243512974,SLC16A7,9194,SLC16A1,6566,SLC16A7_SLC16A1,SLC16A1_SLC16A7,False,False,108
4430,51552,ENSG00000141526,ENSG00000155380,0.432258,0.402,0.432258,False,False,False,False,False,9.0,0.9301397205588824,SLC16A3,9123,SLC16A1,6566,SLC16A3_SLC16A1,SLC16A1_SLC16A3,False,False,108
4431,51567,ENSG00000118596,ENSG00000141526,0.435146,0.435146,0.447312,True,False,True,False,False,9.0,0.9728601252609604,SLC16A7,9194,SLC16A3,9123,SLC16A7_SLC16A3,SLC16A3_SLC16A7,False,False,49
4432,51574,ENSG00000155380,ENSG00000141526,0.402,0.402,0.432258,False,False,False,False,False,9.0,0.9301397205588824,SLC16A1,6566,SLC16A3,9123,SLC16A1_SLC16A3,SLC16A1_SLC16A3,False,False,49
4433,51615,ENSG00000141526,ENSG00000118596,0.447312,0.435146,0.447312,True,False,True,False,False,9.0,0.9728601252609604,SLC16A3,9123,SLC16A7,9194,SLC16A3_SLC16A7,SLC16A3_SLC16A7,False,False,25
4434,51622,ENSG00000155380,ENSG00000118596,0.574,0.574,0.600418,True,True,True,False,True,9.0,0.9560878243512974,SLC16A1,6566,SLC16A7,9194,SLC16A1_SLC16A7,SLC16A1_SLC16A7,False,False,25
4435,51625,ENSG00000120756,ENSG00000136167,0.7329089999999999,0.7329089999999999,0.735247,True,True,True,False,False,3.0,0.9968253968253968,PLS1,5357,LCP1,3936,PLS1_LCP1,LCP1_PLS1,False,False,155
4436,51627,ENSG00000136167,ENSG00000120756,0.735247,0.7329089999999999,0.735247,True,True,True,False,False,3.0,0.9968253968253968,LCP1,3936,PLS1,5357,LCP1_PLS1,LCP1_PLS1,False,False,39
4437,51632,ENSG00000172828,ENSG00000114200,0.3047289999999999,0.289037,0.3047289999999999,False,False,False,False,False,13.0,0.9485903814262024,CES3,23491,BCHE,590,CES3_BCHE,BCHE_CES3,False,False,22
4438,51635,ENSG00000172831,ENSG00000114200,0.308186,0.308186,0.3189369999999999,False,False,False,False,False,13.0,0.966346153846154,CES2,8824,BCHE,590,CES2_BCHE,BCHE_CES2,False,False,22
4439,51640,ENSG00000198848,ENSG00000114200,0.322183,0.303987,0.322183,False,False,False,False,False,13.0,0.9436152570480928,CES1,1066,BCHE,590,CES1_BCHE,BCHE_CES1,False,False,22
4440,51676,ENSG00000114200,ENSG00000172831,0.3189369999999999,0.308186,0.3189369999999999,False,False,False,False,False,13.0,0.966346153846154,BCHE,590,CES2,8824,BCHE_CES2,BCHE_CES2,False,False,105
4441,51688,ENSG00000114200,ENSG00000198848,0.303987,0.303987,0.322183,False,False,False,False,False,13.0,0.9436152570480928,BCHE,590,CES1,1066,BCHE_CES1,BCHE_CES1,False,False,88
4442,51700,ENSG00000114200,ENSG00000172828,0.289037,0.289037,0.3047289999999999,False,False,False,False,False,13.0,0.9485903814262024,BCHE,590,CES3,23491,BCHE_CES3,BCHE_CES3,False,False,105
4443,51803,ENSG00000141424,ENSG00000196950,0.390728,0.354994,0.390728,True,True,True,False,True,9.0,0.908653846153846,SLC39A6,25800,SLC39A10,57181,SLC39A6_SLC39A10,SLC39A10_SLC39A6,False,False,28
4444,51811,ENSG00000196950,ENSG00000141424,0.354994,0.354994,0.390728,True,True,True,False,True,9.0,0.908653846153846,SLC39A10,57181,SLC39A6,25800,SLC39A10_SLC39A6,SLC39A10_SLC39A6,False,False,161
4445,51857,ENSG00000166997,ENSG00000137161,0.399194,0.356115,0.399194,False,True,True,False,True,2.0,0.8924731182795699,CNPY4,245812,CNPY3,10695,CNPY4_CNPY3,CNPY3_CNPY4,False,True,59
4446,51879,ENSG00000100284,ENSG00000175662,0.636917,0.619329,0.636917,True,True,True,False,True,5.0,0.9724409448818898,TOM1,10043,TOM1L2,146691,TOM1_TOM1L2,TOM1_TOM1L2,False,False,199
4447,51881,ENSG00000136738,ENSG00000175662,0.214815,0.214815,0.228797,False,False,False,False,False,5.0,0.9390018484288356,STAM,8027,TOM1L2,146691,STAM_TOM1L2,STAM_TOM1L2,False,False,199
4448,51883,ENSG00000100284,ENSG00000141198,0.31643,0.31643,0.327731,False,False,False,False,False,4.0,0.9655870445344128,TOM1,10043,TOM1L1,10040,TOM1_TOM1L1,TOM1_TOM1L1,False,False,48
4449,51888,ENSG00000136738,ENSG00000115145,0.557407,0.557407,0.573333,True,True,True,False,True,4.0,0.9722735674676524,STAM,8027,STAM2,10254,STAM_STAM2,STAM_STAM2,False,False,20
4450,51892,ENSG00000115145,ENSG00000136738,0.573333,0.557407,0.573333,True,True,True,False,True,4.0,0.9722735674676524,STAM2,10254,STAM,8027,STAM2_STAM,STAM_STAM2,False,False,135
4451,51894,ENSG00000175662,ENSG00000136738,0.228797,0.214815,0.228797,False,False,False,False,False,5.0,0.9390018484288356,TOM1L2,146691,STAM,8027,TOM1L2_STAM,STAM_TOM1L2,False,False,135
4452,51897,ENSG00000141198,ENSG00000100284,0.327731,0.31643,0.327731,False,False,False,False,False,4.0,0.9655870445344128,TOM1L1,10040,TOM1,10043,TOM1L1_TOM1,TOM1_TOM1L1,False,False,116
4453,51898,ENSG00000175662,ENSG00000100284,0.619329,0.619329,0.636917,True,True,True,False,True,5.0,0.9724409448818898,TOM1L2,146691,TOM1,10043,TOM1L2_TOM1,TOM1_TOM1L2,False,False,116
4454,51899,ENSG00000155545,ENSG00000198160,0.4,0.39292,0.4,True,True,True,False,True,3.0,0.9823321554770318,MIER3,166968,MIER1,57708,MIER3_MIER1,MIER1_MIER3,False,False,68
4455,51904,ENSG00000198160,ENSG00000155545,0.39292,0.39292,0.4,True,True,True,False,True,3.0,0.9823321554770318,MIER1,57708,MIER3,166968,MIER1_MIER3,MIER1_MIER3,False,False,105
4456,51905,ENSG00000106290,ENSG00000162227,0.2114849999999999,0.2114849999999999,0.2427649999999999,False,False,False,False,True,2.0,0.8476190476190476,TAF6,6878,TAF6L,10629,TAF6_TAF6L,TAF6_TAF6L,False,True,48
4457,51943,ENSG00000151239,ENSG00000247596,0.627451,0.627451,0.641834,False,False,False,False,True,2.0,0.9776536312849162,TWF1,5756,TWF2,11344,TWF1_TWF2,TWF1_TWF2,False,True,229
4458,52138,ENSG00000162889,ENSG00000114738,0.645,0.645,0.675393,True,True,True,False,True,11.0,0.9551122194513716,MAPKAPK2,9261,MAPKAPK3,7867,MAPKAPK2_MAPKAPK3,MAPKAPK2_MAPKAPK3,False,False,231
4459,52139,ENSG00000079277,ENSG00000114738,0.223656,0.223656,0.272251,False,False,False,False,False,11.0,0.8218884120171673,MKNK1,8569,MAPKAPK3,7867,MKNK1_MAPKAPK3,MAPKAPK3_MKNK1,False,False,231
4460,52141,ENSG00000089022,ENSG00000114738,0.321353,0.321353,0.397906,False,False,False,False,False,11.0,0.8080168776371308,MAPKAPK5,8550,MAPKAPK3,7867,MAPKAPK5_MAPKAPK3,MAPKAPK3_MAPKAPK5,False,False,231
4461,52147,ENSG00000156873,ENSG00000114738,0.270936,0.270936,0.287958,False,False,False,False,False,11.0,0.9318734793187348,PHKG2,5261,MAPKAPK3,7867,PHKG2_MAPKAPK3,MAPKAPK3_PHKG2,False,False,231
4462,52148,ENSG00000099875,ENSG00000114738,0.230108,0.230108,0.280105,False,False,False,False,False,11.0,0.8218884120171673,MKNK2,2872,MAPKAPK3,7867,MKNK2_MAPKAPK3,MAPKAPK3_MKNK2,False,False,231
4463,52149,ENSG00000162889,ENSG00000089022,0.3975,0.336152,0.3975,False,False,False,False,False,11.0,0.8459915611814346,MAPKAPK2,9261,MAPKAPK5,8550,MAPKAPK2_MAPKAPK5,MAPKAPK2_MAPKAPK5,False,False,64
4464,52150,ENSG00000079277,ENSG00000089022,0.223656,0.219873,0.223656,False,False,False,False,False,11.0,0.9831223628691984,MKNK1,8569,MAPKAPK5,8550,MKNK1_MAPKAPK5,MAPKAPK5_MKNK1,False,False,64
4465,52157,ENSG00000156873,ENSG00000089022,0.243842,0.209302,0.243842,False,False,False,False,False,11.0,0.8670886075949367,PHKG2,5261,MAPKAPK5,8550,PHKG2_MAPKAPK5,MAPKAPK5_PHKG2,False,False,64
4466,52158,ENSG00000099875,ENSG00000089022,0.232258,0.22833,0.232258,False,False,False,False,False,11.0,0.9831223628691984,MKNK2,2872,MAPKAPK5,8550,MKNK2_MAPKAPK5,MAPKAPK5_MKNK2,False,False,64
4467,52159,ENSG00000114738,ENSG00000089022,0.397906,0.321353,0.397906,False,False,False,False,False,11.0,0.8080168776371308,MAPKAPK3,7867,MAPKAPK5,8550,MAPKAPK3_MAPKAPK5,MAPKAPK3_MAPKAPK5,False,False,64
4468,52162,ENSG00000089022,ENSG00000079277,0.219873,0.219873,0.223656,False,False,False,False,False,11.0,0.9831223628691984,MAPKAPK5,8550,MKNK1,8569,MAPKAPK5_MKNK1,MAPKAPK5_MKNK1,False,False,60
4469,52168,ENSG00000156873,ENSG00000079277,0.253695,0.221505,0.253695,False,False,False,False,False,11.0,0.8819742489270386,PHKG2,5261,MKNK1,8569,PHKG2_MKNK1,MKNK1_PHKG2,False,False,60
4470,52169,ENSG00000099875,ENSG00000079277,0.634409,0.634409,0.634409,True,True,True,False,True,11.0,1.0,MKNK2,2872,MKNK1,8569,MKNK2_MKNK1,MKNK1_MKNK2,False,False,60
4471,52170,ENSG00000114738,ENSG00000079277,0.272251,0.223656,0.272251,False,False,False,False,False,11.0,0.8218884120171673,MAPKAPK3,7867,MKNK1,8569,MAPKAPK3_MKNK1,MAPKAPK3_MKNK1,False,False,60
4472,52171,ENSG00000162889,ENSG00000099875,0.2675,0.230108,0.2675,False,False,False,False,False,11.0,0.8605150214592274,MAPKAPK2,9261,MKNK2,2872,MAPKAPK2_MKNK2,MAPKAPK2_MKNK2,False,False,90
4473,52172,ENSG00000079277,ENSG00000099875,0.634409,0.634409,0.634409,True,True,True,False,True,11.0,1.0,MKNK1,8569,MKNK2,2872,MKNK1_MKNK2,MKNK1_MKNK2,False,False,90
4474,52174,ENSG00000089022,ENSG00000099875,0.22833,0.22833,0.232258,False,False,False,False,False,11.0,0.9831223628691984,MAPKAPK5,8550,MKNK2,2872,MAPKAPK5_MKNK2,MAPKAPK5_MKNK2,False,False,90
4475,52177,ENSG00000130413,ENSG00000099875,0.20428,0.20428,0.225806,False,False,False,False,False,11.0,0.9048543689320389,STK33,65975,MKNK2,2872,STK33_MKNK2,MKNK2_STK33,False,False,90
4476,52180,ENSG00000156873,ENSG00000099875,0.258621,0.225806,0.258621,False,False,False,False,False,11.0,0.8819742489270386,PHKG2,5261,MKNK2,2872,PHKG2_MKNK2,MKNK2_PHKG2,False,False,90
4477,52181,ENSG00000114738,ENSG00000099875,0.280105,0.230108,0.280105,False,False,False,False,False,11.0,0.8218884120171673,MAPKAPK3,7867,MKNK2,2872,MAPKAPK3_MKNK2,MAPKAPK3_MKNK2,False,False,90
4478,52188,ENSG00000133083,ENSG00000170390,0.6851349999999999,0.64751,0.6851349999999999,True,True,True,False,True,12.0,0.9451530612244898,DCLK1,9201,DCLK2,166614,DCLK1_DCLK2,DCLK1_DCLK2,False,False,103
4479,52193,ENSG00000162889,ENSG00000130413,0.26,0.202335,0.26,False,False,False,False,False,11.0,0.7786407766990291,MAPKAPK2,9261,STK33,65975,MAPKAPK2_STK33,MAPKAPK2_STK33,False,False,96
4480,52202,ENSG00000099875,ENSG00000130413,0.225806,0.20428,0.225806,False,False,False,False,False,11.0,0.9048543689320389,MKNK2,2872,STK33,65975,MKNK2_STK33,MKNK2_STK33,False,False,96
4481,52220,ENSG00000170390,ENSG00000133083,0.64751,0.64751,0.6851349999999999,True,True,True,False,True,12.0,0.9451530612244898,DCLK2,166614,DCLK1,9201,DCLK2_DCLK1,DCLK1_DCLK2,False,False,148
4482,52226,ENSG00000162889,ENSG00000156873,0.2525,0.248768,0.2525,False,False,False,False,False,11.0,0.975669099756691,MAPKAPK2,9261,PHKG2,5261,MAPKAPK2_PHKG2,MAPKAPK2_PHKG2,False,False,31
4483,52227,ENSG00000079277,ENSG00000156873,0.221505,0.221505,0.253695,False,False,False,False,False,11.0,0.8819742489270386,MKNK1,8569,PHKG2,5261,MKNK1_PHKG2,MKNK1_PHKG2,False,False,31
4484,52229,ENSG00000089022,ENSG00000156873,0.209302,0.209302,0.243842,False,False,False,False,False,11.0,0.8670886075949367,MAPKAPK5,8550,PHKG2,5261,MAPKAPK5_PHKG2,MAPKAPK5_PHKG2,False,False,31
4485,52235,ENSG00000099875,ENSG00000156873,0.225806,0.225806,0.258621,False,False,False,False,False,11.0,0.8819742489270386,MKNK2,2872,PHKG2,5261,MKNK2_PHKG2,MKNK2_PHKG2,False,False,31
4486,52236,ENSG00000114738,ENSG00000156873,0.287958,0.270936,0.287958,False,False,False,False,False,11.0,0.9318734793187348,MAPKAPK3,7867,PHKG2,5261,MAPKAPK3_PHKG2,MAPKAPK3_PHKG2,False,False,31
4492,52296,ENSG00000159692,ENSG00000175029,0.7818179999999999,0.349239,0.7818179999999999,True,True,True,False,True,3.0,0.447261663286004,CTBP1,1487,CTBP2,1488,CTBP1_CTBP2,CTBP1_CTBP2,False,False,154
4493,52298,ENSG00000159692,ENSG00000092621,0.277273,0.2288929999999999,0.277273,False,False,False,False,False,3.0,0.8258426966292135,CTBP1,1487,PHGDH,26227,CTBP1_PHGDH,CTBP1_PHGDH,False,False,70
4494,52300,ENSG00000092621,ENSG00000159692,0.2288929999999999,0.2288929999999999,0.277273,False,False,False,False,False,3.0,0.8258426966292135,PHGDH,26227,CTBP1,1487,PHGDH_CTBP1,CTBP1_PHGDH,False,False,109
4495,52301,ENSG00000175029,ENSG00000159692,0.349239,0.349239,0.7818179999999999,True,True,True,False,True,3.0,0.447261663286004,CTBP2,1488,CTBP1,1487,CTBP2_CTBP1,CTBP1_CTBP2,False,False,109
4496,52362,ENSG00000011028,ENSG00000260314,0.324544,0.324544,0.3296699999999999,False,False,False,False,False,4.0,0.9844594594594596,MRC2,9902,MRC1,4360,MRC2_MRC1,MRC1_MRC2,False,False,135
4497,52366,ENSG00000260314,ENSG00000011028,0.3296699999999999,0.324544,0.3296699999999999,False,False,False,False,True,4.0,0.9844594594594596,MRC1,4360,MRC2,9902,MRC1_MRC2,MRC1_MRC2,False,False,61
4498,52368,ENSG00000272886,ENSG00000151065,0.293814,0.277147,0.293814,True,False,True,False,True,2.0,0.9433656957928802,DCP1A,55802,DCP1B,196513,DCP1A_DCP1B,DCP1A_DCP1B,False,True,40
4499,52392,ENSG00000173992,ENSG00000109610,0.226277,0.226277,0.258333,False,False,False,False,False,3.0,0.8763636363636363,CCS,9973,SOD3,6649,CCS_SOD3,CCS_SOD3,False,False,109
4500,52397,ENSG00000109610,ENSG00000173992,0.258333,0.226277,0.258333,False,False,False,False,True,3.0,0.8763636363636363,SOD3,6649,CCS,9973,SOD3_CCS,CCS_SOD3,False,False,30
4501,52481,ENSG00000116489,ENSG00000198898,0.8566429999999999,0.8566429999999999,0.8566429999999999,False,True,True,False,True,3.0,1.0,CAPZA1,829,CAPZA2,830,CAPZA1_CAPZA2,CAPZA1_CAPZA2,False,False,36
4502,52483,ENSG00000198898,ENSG00000116489,0.8566429999999999,0.8566429999999999,0.8566429999999999,False,True,True,False,True,3.0,1.0,CAPZA2,830,CAPZA1,829,CAPZA2_CAPZA1,CAPZA1_CAPZA2,False,False,106
4503,52490,ENSG00000151726,ENSG00000197142,0.597421,0.564276,0.597421,True,True,True,False,False,5.0,0.9445945945945946,ACSL1,2180,ACSL5,51703,ACSL1_ACSL5,ACSL1_ACSL5,False,False,154
4504,52498,ENSG00000197142,ENSG00000151726,0.564276,0.564276,0.597421,True,True,True,False,False,5.0,0.9445945945945946,ACSL5,51703,ACSL1,2180,ACSL5_ACSL1,ACSL1_ACSL5,False,False,126
4505,52505,ENSG00000137955,ENSG00000164219,0.29003,0.254642,0.29003,False,False,False,False,True,2.0,0.8783068783068783,RABGGTB,5876,PGGT1B,5229,RABGGTB_PGGT1B,PGGT1B_RABGGTB,False,True,106
4506,52513,ENSG00000135829,ENSG00000132153,0.2354329999999999,0.2354329999999999,0.250419,False,False,False,False,False,7.0,0.962234461054288,DHX9,1660,DHX30,22907,DHX9_DHX30,DHX30_DHX9,False,False,242
4507,52515,ENSG00000067248,ENSG00000132153,0.227173,0.227173,0.260469,False,False,False,False,False,6.0,0.8920495988329686,DHX29,54505,DHX30,22907,DHX29_DHX30,DHX29_DHX30,False,False,242
4508,52516,ENSG00000163214,ENSG00000132153,0.238095,0.238095,0.276382,False,False,False,False,False,6.0,0.8817591925018025,DHX57,90957,DHX30,22907,DHX57_DHX30,DHX30_DHX57,False,False,242
4514,52524,ENSG00000174953,ENSG00000047188,0.325397,0.229371,0.325397,False,False,False,False,False,7.0,0.7051013277428372,DHX36,170506,YTHDC2,64848,DHX36_YTHDC2,DHX36_YTHDC2,False,False,107
